order_id,customer_name,age,gender,city,order_date,product_name,category,unit_price,quantity,email,payment_method,status
ORD-10013,Sara Raza,64.0,Female,Peshawar,2026-01-09,Headphones,Accessories,9206.67,1,sara.raza56@gmail.com,Card,Completed
ORD-10304,Iqra Ahmed,20.0,Female,Sialkot,2026-05-28,Headphones,Accessories,8842.0,1,iqra.ahmed50@gmail.com,JazzCash,Pending
ORD-10513,Talha Ahmed,46.0,Female,Rawalpindi,2025-09-06,Headphones,Accessories,9394.2,1,talha.ahmed85@gmail.com,Bank Transfer,Cancelled
ORD-10545,Hassan Butt,57.0,Female,Rawalpindi,2025-03-25,Headphones,Accessories,0.8806,4,hassan.butt9@gmail.com,EasyPaisa,Pending
ORD-10460,Hina Raza,43.0,Male,Faisalabad,2025-04-10,Usb Drive,Storage,2037.51,4,hina.raza29@gmail.com,Card,Returned
ORD-10366,Omar Shah,30.0,Female,Sialkot,2025-08-08,Laptop,Electronics,142816.67,2,omar.shah95@gmail.com,Bank Transfer,Returned
ORD-10325,Hamza Khan,32.0,Male,Islamabad,2025-08-21,Printer,Office,35522.25,1,hamza.khan61@gmail.com,Card,Pending
ORD-10556,Danish Shah,33.0,Female,Quetta,2024-01-07,Smartphone,Electronics,77123.77,2,danish.shah57@gmail.com,Bank Transfer,Pending
ORD-10055,Iqra Butt,39.0,Female,Karachi,2025-02-02,Tablet,Electronics,53640.0,1,iqra.butt35@gmail.com,EasyPaisa,Pending
ORD-10583,Bilal Ahmed,25.0,Female,Multan,2025-05-01,Smart Watch,Accessories,12604.7,1,bilal.ahmed59@gmail.com,EasyPaisa,Pending
ORD-10151,Iqra Butt,36.0,Female,Peshawar,2025-04-17,Usb Drive,Storage,2419.6,5,Unknown,Bank Transfer,Returned
ORD-10412,Usman Khan,58.0,Female,Multan,2026-03-03,Monitor,Electronics,46578.57,2,usman.khan20@gmail.com,Cash,Cancelled
ORD-10586,Omar Malik,45.0,Female,Quetta,2025-08-28,Keyboard,Accessories,4287.74,3,omar.malik44@gmail.com,JazzCash,Pending
ORD-10479,Danish Sheikh,54.0,Female,Islamabad,2025-09-19,Monitor,Electronics,46756.36,1,danish.sheikh22@gmail.com,JazzCash,Completed
ORD-10107,Omar Khan,61.0,Female,Quetta,2025-01-12,Printer,Office,31689.1,1,omar.khan34@gmail.com,EasyPaisa,Cancelled
ORD-10232,Zainab Javed,59.0,Female,Faisalabad,2025-06-30,Mouse,Accessories,2827.04,1,zainab.javed42@gmail.com,JazzCash,Cancelled
ORD-10371,Sana Khan,44.0,Female,Karachi,2024-12-16,Headphones,Accessories,7838.45,5,sana.khan20@gmail.com,JazzCash,Pending
ORD-10238,Hassan Javed,60.0,Female,Multan,2025-10-15,Monitor,Electronics,38024.68,1,hassan.javed59@gmail.com,Cash,Completed
ORD-10488,Iqra Iqbal,36.0,Male,Lahore,2026-03-28,Laptop,Electronics,139462.73,2,iqra.iqbal39@gmail.com,Bank Transfer,Cancelled
ORD-10025,Usman Butt,65.0,Male,Rawalpindi,2025-08-16,Keyboard,Accessories,4501.51,4,usman.butt38@gmail.com,Cash,Completed
ORD-10300,Ali Sheikh,51.0,Female,Karachi,2024-12-21,Laptop,Unknown,133222.58,1,ali.sheikh90@gmail.com,JazzCash,Completed
ORD-10454,Fatima Malik,53.0,Male,Karachi,2024-12-12,Printer,Office,35180.73,1,fatima.malik28@gmail.com,EasyPaisa,Completed
ORD-10457,Hassan Javed,50.0,Male,Quetta,2025-09-05,Keyboard,Accessories,4061.24,1,hassan.javed37@gmail.com,Card,Completed
ORD-10632,Fatima Khan,23.0,Female,Gujranwala,2024-07-02,Smartphone,Electronics,85561.75,1,fatima.khan63@gmail.com,EasyPaisa,Pending
ORD-10083,Fatima Nawaz,40.0,Female,Rawalpindi,2025-04-26,Smart Watch,Accessories,12159.97,4,fatima.nawaz56@gmail.com,JazzCash,Completed
ORD-10554,Sana Raza,25.0,Male,Sialkot,2024-07-04,Smart Watch,Accessories,12792.58,1,sana.raza40@gmail.com,Cash,Cancelled
ORD-10358,Talha Shah,41.0,Unknown,Quetta,2024-09-04,Smartphone,Electronics,80251.91,2,talha.shah82@gmail.com,EasyPaisa,Pending
ORD-10575,Anum Malik,51.0,Female,Lahore,2024-04-15,Smart Watch,Accessories,13621.5,3,anum.malik43@gmail.com,Bank Transfer,Cancelled
ORD-10381,Maryam Malik,34.0,Male,Rawalpindi,2024-07-23,Smart Watch,Accessories,11574.95,1,maryam.malik14@gmail.com,EasyPaisa,Cancelled
ORD-10523,Anum Nawaz,43.0,Male,Karachi,2024-10-23,Smartphone,Electronics,86843.73,1,anum.nawaz65@gmail.com,JazzCash,Completed
ORD-10102,Hamza Khan,49.0,Female,Sialkot,2026-02-02,Laptop,Electronics,0.0,3,hamza.khan73@gmail.com,Bank Transfer,Cancelled
ORD-10380,Ali Raza,42.0,Unknown,Gujranwala,2024-10-03,Smartphone,Electronics,75036.63,2,ali.raza54@gmail.com,Cash,Completed
ORD-10077,Ahmed Sheikh,42.0,Female,Multan,2024-06-09,Headphones,Accessories,9092.28,2,ahmed.sheikh31@gmail.com,Bank Transfer,Returned
ORD-10389,Anum Khan,25.0,Female,Multan,2025-05-14,Headphones,Accessories,9053.65,1,anum.khan88@gmail.com,Cash,Completed
ORD-10292,Usman Butt,56.0,Female,Lahore,2025-09-07,Smartphone,Electronics,70840.89,1,usman.butt36@gmail.com,JazzCash,Pending
ORD-10283,Maham Shah,35.0,Female,Faisalabad,2025-05-21,Tablet,Electronics,51096.67,3,maham.shah28@gmail.com,JazzCash,Pending
ORD-10594,Iqra Sheikh,44.0,Male,Multan,2025-01-03,Printer,Office,31233.5,1,iqra.sheikh25@gmail.com,Card,Pending
ORD-10419,Usman Khan,21.0,Male,Faisalabad,2024-03-16,Monitor,Electronics,0.44014,1,usman.khan59@gmail.com,Bank Transfer,Completed
ORD-10113,Anum Khan,54.0,Male,Islamabad,2024-05-08,Monitor,Electronics,46390.41,1,anum.khan7@gmail.com,Bank Transfer,Pending
20188,Ali Raza,27.0,Unknown,Lahore,2025-08-08,Printer,Office,31450.3,2,ali.raza71@gmail.com,EasyPaisa,Cancelled
ORD-10496,Zainab Shah,30.0,Female,Islamabad,2024-02-04,Smart Watch,Accessories,12221.72,1,zainab.shah99@gmail.com,Card,Pending
ORD-10247,Bilal Khan,49.0,Male,Rawalpindi,2025-04-06,Mouse,Accessories,2783.76,2,bilal.khan82@gmail.com,Bank Transfer,Returned
ORD-10146,Maryam Javed,62.0,Male,Gujranwala,2025-11-17,Monitor,Electronics,38140.84,3,maryam.javed49@gmail.com,Bank Transfer,Cancelled
ORD-10284,Fahad Iqbal,47.0,Male,Islamabad,2025-10-03,Laptop,Electronics,133498.02,1,fahad.iqbal44@gmail.com,Card,Returned
ORD-10440,Ahmed Javed,28.0,Female,Quetta,2024-07-10,Mouse,Accessories,2570.11,1,ahmed.javed83@gmail.com,Cash,Pending
ORD-10622,Bilal Raza,23.0,Female,Peshawar,2025-10-24,Laptop,Electronics,137178.24,2,bilal.raza52@gmail.com,JazzCash,Completed
ORD-10111,Anum Shah,46.0,Female,Sialkot,2024-08-10,Laptop,Electronics,139743.07,2,anum.shah36@gmail.com,JazzCash,Completed
ORD-10637,Hassan Shah,47.0,Male,Peshawar,2026-02-15,Monitor,Electronics,42721.38,2,hassan.shah33@gmail.com,Cash,Pending
ORD-10091,Fahad Nawaz,52.0,Female,Rawalpindi,2025-04-02,Smart Watch,Accessories,11578.88,3,fahad.nawaz85@gmail.com,JazzCash,Returned
ORD-10206,Fahad Nawaz,52.0,Female,Karachi,2025-10-18,Monitor,Electronics,37884.98,1,fahad.nawaz14@gmail.com,Bank Transfer,Returned
ORD-10171,Omar Ahmed,19.0,Male,Multan,2024-04-26,Mouse,Accessories,2937.38,1,omar.ahmed84@gmail.com,Bank Transfer,Returned
ORD-10110,Omar Iqbal,64.0,Male,Gujranwala,2026-01-30,Printer,Office,32367.260000000002,1,omar.iqbal48@gmail.com,Cash,Returned
ORD-10233,Talha Iqbal,48.0,Female,Sialkot,2026-01-09,Smartphone,Electronics,80099.67,3,talha.iqbal60@gmail.com,Bank Transfer,Cancelled
ORD-10057,Fatima Khan,38.0,Female,Gujranwala,2025-04-10,Tablet,Electronics,47812.35,1,fatima.khan34@gmail.com,JazzCash,Returned
ORD-10405,Sara Ahmed,63.0,Female,Peshawar,2025-11-14,Smart Watch,Accessories,12130.14,2,sara.ahmed72@gmail.com,JazzCash,Returned
ORD-10242,Omar Shah,18.0,Male,Islamabad,2025-10-14,Printer,Office,35515.66,1,omar.shah49@gmail.com,EasyPaisa,Returned
ORD-10088,Maham Shah,47.0,Male,Karachi,2024-04-26,Keyboard,Accessories,4681.18,5,maham.shah12@gmail.com,EasyPaisa,Cancelled
ORD-10347,Iqra Raza,20.0,Male,Islamabad,2026-01-01,Tablet,Electronics,53640.0,3,iqra.raza11@gmail.com,EasyPaisa,Pending
ORD-10098,Fahad Sheikh,42.0,Male,Multan,2026-06-10,Headphones,Accessories,8449.5,1,fahad.sheikh22@gmail.com,Bank Transfer,Pending
ORD-10572,Hassan Javed,20.0,Male,Islamabad,2026-03-14,Headphones,Accessories,9115.43,1,hassan.javed39@gmail.com,EasyPaisa,Completed
ORD28659,Hina Javed,57.0,Male,Peshawar,2024-08-14,Smartphone,Electronics,83991.01,1,hina.javed76@gmail.com,JazzCash,Returned
ORD-10202,Zainab Khan,21.0,Male,Gujranwala,2024-08-26,Printer,Office,29392.35,1,zainab.khan86@gmail.com,JazzCash,Returned
ORD-10324,Hina Nawaz,19.0,Female,Quetta,2024-07-03,Monitor,Electronics,40386.59,1,hina.nawaz65@gmail.com,Card,Completed
ORD-10194,Anum Iqbal,21.0,Female,Karachi,2026-01-08,Usb Drive,Storage,2286.42,2,anum.iqbal34@gmail.com,Bank Transfer,Returned
ORD-10237,Talha Khan,26.0,Male,Islamabad,2025-02-26,Laptop,Electronics,139456.64,2,talha.khan10@gmail.com,Card,Completed
ORD-10214,Fahad Malik,54.0,Male,Karachi,2024-07-26,Printer,Office,30378.86,3,fahad.malik8@gmail.com,JazzCash,Returned
ORD-10129,Anum Khan,45.0,Female,Quetta,2025-11-08,Smartphone,Electronics,70319.3,1,anum.khan87@gmail.com,EasyPaisa,Returned
ORD-10486,Hina Iqbal,37.0,Female,Gujranwala,2025-03-28,Keyboard,Accessories,4576.07,3,hina.iqbal70@gmail.com,JazzCash,Pending
ORD-10525,Usman Iqbal,54.0,Male,Peshawar,2025-10-29,Keyboard,Accessories,4879.95,1,usman.iqbal72@gmail.com,Bank Transfer,Pending
ORD-10560,Maham Malik,35.0,Female,Peshawar,2025-12-12,Smart Watch,Accessories,12955.85,1,maham.malik38@gmail.com,EasyPaisa,Pending
ORD-10539,Hassan Sheikh,26.0,Female,Peshawar,2024-07-26,Printer,Office,31971.83,2,hassan.sheikh75@gmail.com,Card,Returned
ORD-10533,Ahmed Shah,41.0,Male,Lahore,2025-11-06,Mouse,Accessories,3133.93,2,ahmed.shah85@gmail.com,JazzCash,Returned
ORD-10646,Ayesha Khan,43.0,Female,Islamabad,2025-06-27,Printer,Office,35069.31,1,ayesha.khan61@gmail.com,EasyPaisa,Returned
ORD-10297,Omar Malik,35.0,Male,Faisalabad,2024-06-05,Printer,Office,34220.75,1,omar.malik82@gmail.com,Cash,Pending
ORD-10226,Ayesha Ahmed,62.0,Female,Gujranwala,2024-11-22,Tablet,Electronics,49591.24,2,ayesha.ahmed83@gmail.com,Card,Cancelled
ORD-10593,Fahad Shah,42.0,Female,Peshawar,2025-02-19,Monitor,Electronics,39480.57,2,fahad.shah81@gmail.com,Card,Pending
ORD-10391,Sana Butt,42.0,Male,Peshawar,2025-10-18,Monitor,Electronics,46952.27,2,sana.butt62@gmail.com,Bank Transfer,Completed
ORD-10090,Ahmed Raza,50.0,Female,Lahore,2026-03-17,Tablet,Electronics,52202.14,1,ahmed.raza99@gmail.com,JazzCash,Completed
ORD-10359,Iqra Nawaz,34.0,Male,Faisalabad,2026-05-07,Monitor,Electronics,46487.73,1,iqra.nawaz71@gmail.com,Cash,Returned
ORD-10567,Fatima Butt,42.0,Male,Karachi,2025-05-05,Monitor,Electronics,41424.33,4,fatima.butt43@gmail.com,EasyPaisa,Pending
ORD-10396,Danish Ahmed,47.0,Female,Peshawar,2026-05-14,Laptop,Electronics,160191.16,3,danish.ahmed47@gmail.com,Bank Transfer,Returned
ORD-10427,Maryam Malik,49.0,Female,Rawalpindi,2025-08-17,Smartphone,Electronics,77776.66,1,maryam.malik33@gmail.com,Card,Completed
ORD-10563,Talha Iqbal,63.0,Female,Sialkot,2024-08-26,Headphones,Accessories,7905.01,3,talha.iqbal64@gmail.com,Cash,Completed
ORD-10641,Fatima Shah,58.0,Female,Faisalabad,2024-07-17,Headphones,Accessories,7687.53,1,fatima.shah48@gmail.com,Card,Cancelled
ORD-10569,Maham Javed,40.0,Male,Karachi,2024-12-05,Keyboard,Accessories,4945.12,2,maham.javed3@gmail.com,JazzCash,Completed
ORD-10020,Zainab Iqbal,45.0,Female,Gujranwala,2025-11-05,Keyboard,Accessories,4338.32,1,zainab.iqbal53@gmail.com,EasyPaisa,Returned
ORD-10015,Ali Malik,54.0,Male,Islamabad,2024-09-03,Mouse,Accessories,2632.0,1,ali.malik47@gmail.com,EasyPaisa,Completed
ORD-10253,Hamza Raza,45.0,Female,Gujranwala,2024-06-20,Smart Watch,Accessories,13590.63,1,hamza.raza35@gmail.com,JazzCash,Returned
ORD-10498,Hamza Iqbal,60.0,Male,Unknown,2024-02-23,Mouse,Accessories,2567.88,1,hamza.iqbal82@gmail.com,Card,Completed
ORD-10329,Ali Javed,30.0,Male,Rawalpindi,2025-09-20,Laptop,Electronics,143885.24,1,ali.javed62@gmail.com,Card,Cancelled
ORD-10121,Sana Ahmed,38.0,Female,Rawalpindi,2024-04-07,Tablet,Electronics,56037.12,1,sana.ahmed59@gmail.com,JazzCash,Cancelled
ORD-10333,Fatima Khan,54.0,Male,Karachi,2026-02-28,Usb Drive,Storage,1986.97,1,fatima.khan90@gmail.com,Bank Transfer,Cancelled
ORD-10286,Hina Raza,28.0,Male,Gujranwala,2025-10-26,Monitor,Electronics,38132.11,2,hina.raza11@gmail.com,JazzCash,Pending
ORD-10334,Anum Butt,27.0,Unknown,Islamabad,2025-05-23,Usb Drive,Storage,2036.18,1,anum.butt82@gmail.com,Card,Cancelled
ORD-10043,Maryam Javed,36.0,Male,Sialkot,2025-12-14,Tablet,Electronics,47193.4,1,maryam.javed40@gmail.com,EasyPaisa,Returned
ORD-10197,Maham Ahmed,29.0,Female,Peshawar,2024-11-17,Smart Watch,Accessories,13246.38,1,maham.ahmed85@gmail.com,JazzCash,Pending
ORD-10346,Hina Javed,42.0,Female,Peshawar,2024-03-03,Usb Drive,Storage,2278.07,1,hina.javed53@gmail.com,EasyPaisa,Pending
ORD-10034,Danish Javed,22.0,Male,Peshawar,2024-04-24,Tablet,Electronics,57655.25,2,danish.javed91@gmail.com,Cash,Cancelled
ORD-10251,Sara Khan,56.0,Female,Gujranwala,2025-09-03,Monitor,Electronics,40520.71,2,sara.khan12@gmail.com,Cash,Cancelled
ORD-10228,Maham Shah,33.0,Female,Sialkot,2025-02-01,Printer,Office,31567.41,1,maham.shah54@gmail.com,JazzCash,Completed
ORD-10453,Hamza Raza,65.0,Male,Islamabad,2025-02-11,Monitor,Electronics,41719.81,2,hamza.raza74@gmail.com,Card,Returned
ORD-10481,Fahad Javed,19.0,Unknown,Sialkot,2026-05-24,Tablet,Electronics,53640.0,1,fahad.javed58@gmail.com,JazzCash,Completed
ORD-10542,Usman Sheikh,54.0,Male,Quetta,2025-09-12,Usb Drive,Storage,2273.39,2,usman.sheikh4@gmail.com,Cash,Pending
ORD-10413,Ahmed Ahmed,22.0,Male,Gujranwala,2025-06-17,Keyboard,Unknown,4991.1,4,ahmed.ahmed68@gmail.com,Bank Transfer,Returned
ORD-10431,Maryam Iqbal,23.0,Female,Karachi,2025-09-13,Smartphone,Electronics,72653.74,1,maryam.iqbal71@gmail.com,Cash,Pending
ORD-10516,Anum Khan,18.0,Female,Sialkot,2024-11-05,Headphones,Accessories,7699.31,5,anum.khan67@gmail.com,Card,Cancelled
ORD-10490,Ahmed Shah,57.0,Male,Faisalabad,2026-03-30,Keyboard,Accessories,4931.36,1,ahmed.shah81@gmail.com,Bank Transfer,Cancelled
ORD-10291,Anum Iqbal,25.0,Female,Rawalpindi,2024-05-23,Smartphone,Electronics,70723.38,3,anum.iqbal28@gmail.com,EasyPaisa,Cancelled
ORD-10478,Maryam Ahmed,46.0,Male,Gujranwala,2026-01-24,Printer,Office,32699.13,1,maryam.ahmed42@gmail.com,Bank Transfer,Cancelled
ORD-10311,Danish Malik,43.0,Male,Quetta,2025-10-14,Smartphone,Electronics,77732.75,1,danish.malik75@gmail.com,Bank Transfer,Completed
ORD-10017,Maryam Shah,46.0,Male,Sialkot,2025-06-13,Monitor,Electronics,40611.2,1,maryam.shah86@gmail.com,Card,Completed
ORD-10159,Usman Raza,54.0,Female,Karachi,2024-09-03,Laptop,Electronics,138080.64,2,usman.raza55@gmail.com,Cash,Cancelled
ORD-10244,Hamza Javed,38.0,Male,Sialkot,2026-05-20,Laptop,Electronics,142308.06,1,hamza.javed73@gmail.com,Bank Transfer,Pending
ORD-10067,Talha Butt,53.0,Male,Multan,2025-05-15,Keyboard,Accessories,4189.51,2,talha.butt11@gmail.com,EasyPaisa,Returned
ORD-10147,Ali Ahmed,49.0,Male,Sialkot,2024-12-15,Headphones,Accessories,8789.89,4,ali.ahmed40@gmail.com,Card,Pending
ORD-10422,Maryam Raza,42.0,Female,Lahore,2025-03-24,Smartphone,Electronics,83749.85,1,maryam.raza78@gmail.com,EasyPaisa,Pending
ORD-10360,Ayesha Sheikh,32.0,Male,Faisalabad,2025-10-24,Keyboard,Accessories,4620.0,3,ayesha.sheikh74@gmail.com,EasyPaisa,Completed
ORD-10626,Ayesha Ahmed,59.0,Female,Peshawar,2024-08-04,Laptop,Electronics,142268.35,1,ayesha.ahmed93@gmail.com,Card,Pending
ORD-10120,Danish Javed,25.0,Female,Gujranwala,2025-12-19,Tablet,Electronics,52970.08,1,danish.javed78@gmail.com,EasyPaisa,Pending
ORD-10473,Fatima Nawaz,24.0,Unknown,Sialkot,2026-04-13,Usb Drive,Storage,2000.89,2,fatima.nawaz17@gmail.com,Bank Transfer,Returned
ORD-10141,Danish Nawaz,54.0,Female,Rawalpindi,2026-04-09,Laptop,Electronics,161202.07,1,danish.nawaz71@gmail.com,Bank Transfer,Returned
ORD-10066,Bilal Sheikh,39.0,Female,Quetta,2024-09-21,Keyboard,Accessories,4587.27,1,bilal.sheikh63@gmail.com,JazzCash,Completed
ORD-10239,Maham Javed,35.0,Female,Lahore,2026-09-01,Laptop,Electronics,151090.57,1,maham.javed53@gmail.com,Bank Transfer,Returned
ORD-10010,Hamza Sheikh,55.0,Female,Quetta,2026-02-03,Printer,Office,33784.83,1,hamza.sheikh32@gmail.com,EasyPaisa,Cancelled
ORD-10443,Fatima Raza,54.0,Male,Faisalabad,2025-09-05,Printer,Office,31434.87,4,fatima.raza24@gmail.com,Cash,Pending
ORD-10574,Talha Sheikh,51.0,Male,Lahore,2025-12-31,Laptop,Electronics,150344.57,1,talha.sheikh27@gmail.com,EasyPaisa,Completed
ORD-10019,Ayesha Ahmed,49.0,Male,Peshawar,2025-11-16,Printer,Office,31840.89,1,ayesha.ahmed10@gmail.com,Card,Returned
ORD-10409,Sana Ahmed,30.0,Female,Sialkot,2024-09-14,Laptop,Electronics,159381.69,1,sana.ahmed71@gmail.com,JazzCash,Pending
ORD-10463,Iqra Malik,32.0,Male,Rawalpindi,2026-03-18,Smartphone,Electronics,83002.13,1,iqra.malik34@gmail.com,EasyPaisa,Cancelled
ORD-10154,Danish Ahmed,41.0,Male,Gujranwala,2025-05-29,Tablet,Electronics,52399.34,1,danish.ahmed4@gmail.com,Cash,Cancelled
ORD-10573,Iqra Javed,64.0,Female,Rawalpindi,2025-05-10,Keyboard,Accessories,4442.58,1,iqra.javed20@gmail.com,Card,Completed
ORD-10433,Fahad Butt,48.0,Male,Rawalpindi,2025-07-06,Printer,Office,33152.26,1,fahad.butt5@gmail.com,EasyPaisa,Pending
ORD-10432,Hamza Malik,50.0,Male,Multan,2026-05-19,Smartphone,Electronics,83268.0,3,hamza.malik94@gmail.com,unknown,Returned
ORD-10485,Maham Iqbal,47.0,Female,Peshawar,2025-09-03,Printer,Electronics,32913.57,1,maham.iqbal18@gmail.com,Bank Transfer,Cancelled
ORD-10152,Fatima Butt,59.0,Female,Rawalpindi,2024-02-23,Headphones,Accessories,8097.98,3,fatima.butt78@gmail.com,Bank Transfer,Completed
ORD-10328,Fahad Butt,20.0,Male,Lahore,2025-05-17,Printer,Office,33106.51,1,fahad.butt64@gmail.com,Card,Pending
ORD-10257,Bilal Shah,30.0,Male,Peshawar,2025-07-31,Tablet,Electronics,57509.61,1,bilal.shah36@gmail.com,Cash,Returned
ORD-10312,Sana Sheikh,42.0,Female,Rawalpindi,2024-11-18,Mouse,Accessories,2568.0,1,sana.sheikh31@gmail.com,EasyPaisa,Cancelled
ORD-10305,Sana Ahmed,50.0,Male,Karachi,2024-05-02,Smartphone,Electronics,82659.73,2,sana.ahmed35@gmail.com,Card,Completed
ORD-10414,Ahmed Ahmed,41.0,Female,Sialkot,2024-12-05,Keyboard,Accessories,4617.7,2,ahmed.ahmed29@gmail.com,Bank Transfer,Returned
ORD-10134,Sana Raza,28.0,Female,Rawalpindi,2024-11-28,Tablet,Electronics,50662.32,1,sana.raza15@gmail.com,Cash,Returned
ORD-10032,Hamza Raza,61.0,Female,Peshawar,2024-07-27,Keyboard,Accessories,4218.82,2,hamza.raza78@gmail.com,EasyPaisa,Cancelled
ORD-10459,Fahad Butt,23.0,Female,Peshawar,2024-03-11,Laptop,Electronics,132296.07,2,fahad.butt67@gmail.com,Bank Transfer,Cancelled
ORD-10162,Usman Khan,29.0,Female,Multan,2025-10-20,Printer,Office,33251.43,1,usman.khan46@gmail.com,JazzCash,Pending
ORD-10340,Anum Shah,30.0,Female,Peshawar,2024-07-29,Laptop,Electronics,133620.91,1,anum.shah21@gmail.com,Bank Transfer,Cancelled
ORD-10287,Sana Malik,22.0,Male,Quetta,2025-05-03,Smartphone,Electronics,78189.66,1,sana.malik91@gmail.com,Card,Returned
ORD-10249,Hamza Sheikh,41.0,Male,Islamabad,2024-11-20,Headphones,Accessories,9451.97,2,hamza.sheikh49@gmail.com,Cash,Cancelled
ORD-10616,Hamza Sheikh,42.0,Female,Lahore,2025-01-26,Mouse,Accessories,3087.26,2,hamza.sheikh10@gmail.com,JazzCash,Cancelled
ORD-10548,Talha Khan,36.0,Female,Karachi,2024-11-07,Mouse,Accessories,2933.69,1,Unknown,EasyPaisa,Cancelled
ORD-10002,Ayesha Khan,19.0,Male,Peshawar,2025-09-08,Keyboard,Accessories,4991.21,1,ayesha.khan12@gmail.com,EasyPaisa,Pending
ORD-10208,Maryam Nawaz,58.0,Female,Gujranwala,2026-05-26,Keyboard,Accessories,4706.87,1,maryam.nawaz87@gmail.com,Bank Transfer,Cancelled
ORD-10612,Bilal Javed,44.0,Male,Peshawar,2024-01-13,Laptop,Electronics,156001.19,3,bilal.javed2@gmail.com,Cash,Returned
ORD-10265,Ayesha Malik,28.0,Male,Peshawar,2025-11-24,Monitor,Electronics,45906.93,1,ayesha.malik3@gmail.com,Card,Pending
ORD-10275,Fatima Iqbal,54.0,Male,Unknown,2024-04-25,Smart Watch,Accessories,12656.19,1,fatima.iqbal73@gmail.com,Bank Transfer,Cancelled
ORD-10071,Fahad Javed,30.0,Female,Sialkot,2026-02-05,Mouse,Accessories,2995.7,5,Unknown,JazzCash,Returned
ORD-10445,Fatima Ahmed,42.0,Female,Karachi,2024-08-23,Usb Drive,Storage,2373.39,2,fatima.ahmed59@gmail.com,Cash,Completed
ORD-10555,Ali Iqbal,56.0,Female,Sialkot,2024-01-06,Smart Watch,Accessories,13660.8,1,ali.iqbal64@gmail.com,Card,Returned
ORD-10099,Zainab Iqbal,18.0,Female,Faisalabad,2025-11-13,Mouse,Accessories,2535.66,1,zainab.iqbal82@gmail.com,Bank Transfer,Pending
ORD-10568,Danish Javed,65.0,Male,Peshawar,2025-02-27,Smart Watch,Accessories,12453.06,2,danish.javed43@gmail.com,JazzCash,Cancelled
ORD-10022,Usman Shah,42.0,Female,Peshawar,2026-06-14,Mouse,Accessories,2605.93,1,usman.shah24@gmail.com,Cash,Completed
ORD-10415,Maham Khan,57.0,Male,Lahore,2025-10-19,Monitor,Electronics,43638.18,1,maham.khan15@gmail.com,JazzCash,Returned
ORD-10518,Usman Sheikh,32.0,Female,Faisalabad,2024-09-12,Monitor,Electronics,42525.36,3,usman.sheikh34@gmail.com,Cash,Returned
ORD-10150,Hina Butt,46.0,Male,Peshawar,2026-02-05,Usb Drive,Storage,2114.86,1,hina.butt57@gmail.com,Card,Cancelled
ORD-10355,Danish Butt,41.0,Male,Peshawar,2026-06-07,Smart Watch,Accessories,11444.06,2,danish.butt53@gmail.com,Card,Completed
ORD-10625,Iqra Shah,52.0,Female,Lahore,2025-05-26,Printer,Office,33152.51,2,iqra.shah9@gmail.com,Cash,Cancelled
ORD24937,Sana Shah,31.0,Female,Multan,2024-03-04,Printer,Office,35414.07,1,sana.shah43@gmail.com,Bank Transfer,Completed
ORD-10199,Hassan Iqbal,64.0,Female,Faisalabad,2026-03-25,Smart Watch,Accessories,13689.49,1,hassan.iqbal41@gmail.com,Cash,Returned
ORD-10123,Fahad Javed,40.0,Female,Unknown,2025-02-24,Monitor,Electronics,0.40738,2,fahad.javed72@gmail.com,Cash,Cancelled
ORD-10204,Bilal Raza,59.0,Female,Peshawar,2024-01-04,Laptop,Electronics,159163.88,3,bilal.raza83@gmail.com,Cash,Pending
ORD-10068,Ali Malik,37.0,Female,Multan,2024-09-06,Keyboard,Accessories,4844.18,1,ali.malik38@gmail.com,Bank Transfer,Cancelled
ORD-10224,Fahad Ahmed,38.0,Male,Faisalabad,2026-04-18,Usb Drive,Storage,2147.46,2,fahad.ahmed74@gmail.com,Card,Pending
ORD-10128,Fatima Ahmed,56.0,Male,Lahore,2025-08-04,Monitor,Electronics,45753.15,2,fatima.ahmed40@gmail.com,Card,Pending
ORD-10140,Danish Iqbal,22.0,Male,Quetta,2024-10-20,Laptop,Electronics,161499.85,1,danish.iqbal5@gmail.com,Card,Returned
ORD-10418,Ahmed Butt,24.0,Male,Peshawar,2025-03-10,Keyboard,Accessories,4375.38,3,ahmed.butt86@gmail.com,JazzCash,Completed
ORD-10219,Omar Shah,40.0,Male,Karachi,2026-05-30,Printer,Office,33373.42,1,omar.shah11@gmail.com,Bank Transfer,Returned
ORD-10547,Talha Malik,33.0,Female,Lahore,2024-02-13,Smart Watch,Accessories,11562.28,3,talha.malik58@gmail.com,Bank Transfer,Returned
ORD-10158,Sana Nawaz,56.0,Male,Peshawar,2025-05-26,Smartphone,Electronics,79301.655,1,sana.nawaz59@gmail.com,Bank Transfer,Pending
ORD-10095,Bilal Javed,49.0,Male,Quetta,2026-02-16,Monitor,Electronics,44923.74,2,Unknown,unknown,Pending
ORD-10256,Maryam Ahmed,43.0,Female,Faisalabad,2024-06-30,Keyboard,Accessories,4601.23,1,maryam.ahmed78@gmail.com,EasyPaisa,Pending
ORD-10040,Ali Malik,20.0,Male,Quetta,2024-09-28,Headphones,Accessories,8473.09,2,ali.malik34@gmail.com,EasyPaisa,Cancelled
ORD-10131,Ayesha Butt,37.0,Male,Karachi,2024-07-28,Usb Drive,Storage,2147.46,1,ayesha.butt51@gmail.com,JazzCash,Cancelled
